,0,1,2,3
148,265.127343158541,2537.915514665353,0.0,0.0
149,265.127343158541,2537.915514665353,0.0,0.0
150,265.127343158541,2537.915514665353,0.0,0.0
151,265.127343158541,2537.915514665353,0.0,0.0
152,265.127343158541,2537.915514665353,0.0,0.0
153,265.127343158541,2537.915514665353,0.0,0.0
154,265.127343158541,2537.915514665353,0.0,0.0
155,265.127343158541,2537.915514665353,0.0,0.0
156,265.127343158541,2537.915514665353,0.0,0.0
157,265.127343158541,2537.915514665353,0.0,0.0
158,265.127343158541,2537.915514665353,0.0,0.0
159,265.127343158541,2537.915514665353,0.0,0.0
160,265.127343158541,2537.915514665353,0.0,0.0
161,265.127343158541,2537.915514665353,0.0,0.0
162,265.127343158541,2537.915514665353,0.0,0.0
163,265.127343158541,2537.915514665353,0.0,0.0
164,265.127343158541,2537.915514665353,0.0,0.0
165,265.127343158541,2537.915514665353,0.0,0.0
166,265.127343158541,2537.915514665353,0.0,0.0
167,265.127343158541,2537.915514665353,0.0,0.0
168,265.127343158541,2537.915514665353,0.0,0.0
169,265.127343158541,2537.915514665353,0.0,0.0
170,265.127343158541,2537.915514665353,0.0,0.0
171,265.127343158541,2537.915514665353,0.0,0.0
172,265.127343158541,2537.915514665353,0.0,0.0
173,265.127343158541,2537.915514665353,0.0,0.0
174,265.127343158541,2537.915514665353,0.0,0.0
175,265.127343158541,2537.915514665353,0.0,0.0
176,265.127343158541,2537.915514665353,0.0,0.0
177,265.127343158541,2537.915514665353,0.0,0.0
178,265.127343158541,2537.915514665353,0.0,0.0
179,265.127343158541,2537.915514665353,0.0,0.0
180,265.127343158541,2537.915514665353,0.0,0.0
181,265.127343158541,2537.915514665353,0.0,0.0
182,265.127343158541,2537.915514665353,0.0,0.0
183,265.127343158541,2537.915514665353,0.0,0.0
184,265.127343158541,2537.915514665353,0.0,0.0
185,265.127343158541,2537.915514665353,0.0,0.0
186,265.127343158541,2537.915514665353,0.0,0.0
187,265.127343158541,2537.915514665353,0.0,0.0
188,265.127343158541,2537.915514665353,0.0,0.0
189,265.127343158541,2537.915514665353,0.0,0.0
190,265.127343158541,2537.915514665353,0.0,0.0
191,265.127343158541,2537.915514665353,0.0,0.0
192,265.127343158541,2537.915514665353,0.0,0.0
193,265.127343158541,2537.915514665353,0.0,0.0
194,265.127343158541,2537.915514665353,0.0,0.0
195,265.127343158541,2537.915514665353,0.0,0.0
196,265.127343158541,2537.915514665353,0.0,0.0
197,265.127343158541,2537.915514665353,0.0,0.0
198,265.127343158541,2537.915514665353,0.0,0.0
199,265.127343158541,2537.915514665353,0.0,0.0
200,265.127343158541,2537.915514665353,0.0,0.0
201,265.127343158541,2537.915514665353,0.0,0.0
202,265.127343158541,2537.915514665353,0.0,0.0
203,265.127343158541,2537.915514665353,0.0,0.0
204,265.127343158541,2537.915514665353,0.0,0.0
205,265.127343158541,2537.915514665353,0.0,0.0
206,265.127343158541,2537.915514665353,0.0,0.0
207,265.127343158541,2537.915514665353,0.0,0.0
208,265.127343158541,2537.915514665353,0.0,0.0
209,265.127343158541,2537.915514665353,0.0,0.0
210,265.127343158541,2537.915514665353,0.0,0.0
211,265.127343158541,2537.915514665353,0.0,0.0
212,265.127343158541,2537.915514665353,0.0,0.0
213,265.127343158541,2537.915514665353,0.0,0.0
214,265.127343158541,2537.915514665353,0.0,0.0
215,265.127343158541,2537.915514665353,0.0,0.0
216,265.127343158541,2537.915514665353,0.0,0.0
217,265.127343158541,2537.915514665353,0.0,0.0
218,265.127343158541,2537.915514665353,0.0,0.0
219,265.127343158541,2537.915514665353,0.0,0.0
220,265.127343158541,2537.915514665353,0.0,0.0
221,265.127343158541,2537.915514665353,0.0,0.0
222,265.127343158541,2537.915514665353,0.0,0.0
223,265.127343158541,2537.915514665353,0.0,0.0
224,265.127343158541,2537.915514665353,0.0,0.0
225,265.127343158541,2537.915514665353,0.0,0.0
226,265.127343158541,2537.915514665353,0.0,0.0
227,265.127343158541,2537.915514665353,0.0,0.0
228,265.127343158541,2537.915514665353,0.0,0.0
229,265.127343158541,2537.915514665353,0.0,0.0
230,265.127343158541,2537.915514665353,0.0,0.0
231,265.127343158541,2537.915514665353,0.0,0.0
232,265.127343158541,2537.915514665353,0.0,0.0
233,265.127343158541,2537.915514665353,0.0,0.0
234,265.127343158541,2537.915514665353,0.0,0.0
235,265.127343158541,2537.915514665353,0.0,0.0
236,265.127343158541,2537.915514665353,0.0,0.0
237,265.127343158541,2537.915514665353,0.0,0.0
238,265.127343158541,2537.915514665353,0.0,0.0
239,265.127343158541,2537.915514665353,0.0,0.0
240,265.127343158541,2537.915514665353,0.0,0.0
241,265.127343158541,2537.915514665353,0.0,0.0
242,265.127343158541,2537.915514665353,0.0,0.0
243,265.127343158541,2537.915514665353,0.0,0.0
244,265.127343158541,2537.915514665353,0.0,0.0
245,265.127343158541,2537.915514665353,0.0,0.0
246,265.127343158541,2537.915514665353,0.0,0.0
247,265.127343158541,2537.915514665353,0.0,0.0
248,265.127343158541,2537.915514665353,0.0,0.0
249,265.127343158541,2537.915514665353,0.0,0.0
250,265.127343158541,2537.915514665353,0.0,0.0
251,265.127343158541,2537.915514665353,0.0,0.0
252,265.127343158541,2537.915514665353,0.0,0.0
253,265.127343158541,2537.915514665353,0.0,0.0
254,265.127343158541,2537.915514665353,0.0,0.0
255,265.127343158541,2537.915514665353,0.0,0.0
256,265.127343158541,2537.915514665353,0.0,0.0
257,265.127343158541,2537.915514665353,0.0,0.0
258,265.127343158541,2537.915514665353,0.0,0.0
259,265.127343158541,2537.915514665353,0.0,0.0
260,265.127343158541,2537.915514665353,0.0,0.0
261,265.127343158541,2537.915514665353,0.0,0.0
262,265.127343158541,2537.915514665353,0.0,0.0
263,265.127343158541,2537.915514665353,0.0,0.0
264,265.127343158541,2537.915514665353,0.0,0.0
265,265.127343158541,2537.915514665353,0.0,0.0
266,265.127343158541,2537.915514665353,0.0,0.0
267,265.127343158541,2537.915514665353,0.0,0.0
268,265.127343158541,2537.915514665353,0.0,0.0
269,265.127343158541,2537.915514665353,0.0,0.0
270,265.127343158541,2537.915514665353,0.0,0.0
271,265.127343158541,2537.915514665353,0.0,0.0
272,265.127343158541,2537.915514665353,0.0,0.0
273,265.127343158541,2537.915514665353,0.0,0.0
274,265.127343158541,2537.915514665353,0.0,0.0
275,265.127343158541,2537.915514665353,0.0,0.0
276,265.127343158541,2537.915514665353,0.0,0.0
277,265.127343158541,2537.915514665353,0.0,0.0
278,265.127343158541,2537.915514665353,0.0,0.0
279,265.127343158541,2537.915514665353,0.0,0.0
280,265.127343158541,2537.915514665353,0.0,0.0
281,265.127343158541,2537.915514665353,0.0,0.0
282,265.127343158541,2537.915514665353,0.0,0.0
283,265.127343158541,2537.915514665353,0.0,0.0
284,265.127343158541,2537.915514665353,0.0,0.0
285,265.127343158541,2537.915514665353,0.0,0.0
286,265.127343158541,2537.915514665353,0.0,0.0
287,265.127343158541,2537.915514665353,0.0,0.0
288,265.127343158541,2537.915514665353,0.0,0.0
289,265.127343158541,2537.915514665353,0.0,0.0
290,265.127343158541,2537.915514665353,0.0,0.0
291,265.127343158541,2537.915514665353,0.0,0.0
292,265.127343158541,2537.915514665353,0.0,0.0
293,265.127343158541,2537.915514665353,0.0,0.0
294,265.127343158541,2537.915514665353,0.0,0.0
295,265.127343158541,2537.915514665353,0.0,0.0
296,265.127343158541,2537.915514665353,0.0,0.0
297,265.127343158541,2537.915514665353,0.0,0.0
298,265.127343158541,2537.915514665353,0.0,0.0
299,265.127343158541,2537.915514665353,0.0,0.0
300,265.127343158541,2537.915514665353,0.0,0.0
301,265.127343158541,2537.915514665353,0.0,0.0
302,265.127343158541,2537.915514665353,0.0,0.0
303,265.127343158541,2537.915514665353,0.0,0.0
304,265.127343158541,2537.915514665353,0.0,0.0
305,265.127343158541,2537.915514665353,0.0,0.0
306,265.127343158541,2537.915514665353,0.0,0.0
307,265.127343158541,2537.915514665353,0.0,0.0
308,265.127343158541,2537.915514665353,0.0,0.0
309,265.127343158541,2537.915514665353,0.0,0.0
310,265.127343158541,2537.915514665353,0.0,0.0
311,265.127343158541,2537.915514665353,0.0,0.0
312,265.127343158541,2537.915514665353,0.0,0.0
313,265.127343158541,2537.915514665353,0.0,0.0
314,265.127343158541,2537.915514665353,0.0,0.0
315,265.127343158541,2537.915514665353,0.0,0.0
316,265.127343158541,2537.915514665353,0.0,0.0
317,265.127343158541,2537.915514665353,0.0,0.0
318,265.127343158541,2537.915514665353,0.0,0.0
319,265.127343158541,2537.915514665353,0.0,0.0
320,265.127343158541,2537.915514665353,0.0,0.0
321,265.127343158541,2537.915514665353,0.0,0.0
322,265.127343158541,2537.915514665353,0.0,0.0
323,265.127343158541,2537.915514665353,0.0,0.0
324,265.127343158541,2537.915514665353,0.0,0.0
325,265.127343158541,2537.915514665353,0.0,0.0
326,265.127343158541,2537.915514665353,0.0,0.0
327,265.127343158541,2537.915514665353,0.0,0.0
328,265.127343158541,2537.915514665353,0.0,0.0
329,265.127343158541,2537.915514665353,0.0,0.0
330,265.127343158541,2537.915514665353,0.0,0.0
331,265.127343158541,2537.915514665353,0.0,0.0
332,265.127343158541,2537.915514665353,0.0,0.0
333,265.127343158541,2537.915514665353,0.0,0.0
334,265.127343158541,2537.915514665353,0.0,0.0
335,265.127343158541,2537.915514665353,0.0,0.0
336,265.127343158541,2537.915514665353,0.0,0.0
337,265.127343158541,2537.915514665353,0.0,0.0
338,265.127343158541,2537.915514665353,0.0,0.0
339,265.127343158541,2537.915514665353,0.0,0.0
340,265.127343158541,2537.915514665353,0.0,0.0
341,265.127343158541,2537.915514665353,0.0,0.0
342,265.127343158541,2537.915514665353,0.0,0.0
343,265.127343158541,2537.915514665353,0.0,0.0
344,265.127343158541,2537.915514665353,0.0,0.0
345,265.127343158541,2537.915514665353,0.0,0.0
346,265.127343158541,2537.915514665353,0.0,0.0
347,265.127343158541,2537.915514665353,0.0,0.0
348,265.127343158541,2537.915514665353,0.0,0.0
349,265.127343158541,2537.915514665353,0.0,0.0
350,265.127343158541,2537.915514665353,0.0,0.0
351,265.127343158541,2537.915514665353,0.0,0.0
352,265.127343158541,2537.915514665353,0.0,0.0
353,265.127343158541,2537.915514665353,0.0,0.0
354,265.127343158541,2537.915514665353,0.0,0.0
355,265.127343158541,2537.915514665353,0.0,0.0
356,265.127343158541,2537.915514665353,0.0,0.0
357,265.127343158541,2537.915514665353,0.0,0.0
358,265.127343158541,2537.915514665353,0.0,0.0
359,265.127343158541,2537.915514665353,0.0,0.0
360,265.127343158541,2537.915514665353,0.0,0.0
361,265.127343158541,2537.915514665353,0.0,0.0
362,265.127343158541,2537.915514665353,0.0,0.0
363,265.127343158541,2537.915514665353,0.0,0.0
364,265.127343158541,2537.915514665353,0.0,0.0
365,265.127343158541,2537.915514665353,0.0,0.0
366,265.127343158541,2537.915514665353,0.0,0.0
367,265.127343158541,2537.915514665353,0.0,0.0
368,265.127343158541,2537.915514665353,0.0,0.0
369,265.127343158541,2537.915514665353,0.0,0.0
370,265.127343158541,2537.915514665353,0.0,0.0
371,265.127343158541,2537.915514665353,0.0,0.0
372,265.127343158541,2537.915514665353,0.0,0.0
373,265.127343158541,2537.915514665353,0.0,0.0
374,265.127343158541,2537.915514665353,0.0,0.0
375,265.127343158541,2537.915514665353,0.0,0.0
376,265.127343158541,2537.915514665353,0.0,0.0
377,265.127343158541,2537.915514665353,0.0,0.0
378,265.127343158541,2537.915514665353,0.0,0.0
379,265.127343158541,2537.915514665353,0.0,0.0
380,265.127343158541,2537.915514665353,0.0,0.0
381,265.127343158541,2537.915514665353,0.0,0.0
382,265.127343158541,2537.915514665353,0.0,0.0
383,265.127343158541,2537.915514665353,0.0,0.0
384,265.127343158541,2537.915514665353,0.0,0.0
385,265.127343158541,2537.915514665353,0.0,0.0
386,265.127343158541,2537.915514665353,0.0,0.0
387,265.127343158541,2537.915514665353,0.0,0.0
388,265.127343158541,2537.915514665353,0.0,0.0
389,265.127343158541,2537.915514665353,0.0,0.0
390,265.127343158541,2537.915514665353,0.0,0.0
391,265.127343158541,2537.915514665353,0.0,0.0
392,265.127343158541,2537.915514665353,0.0,0.0
393,265.127343158541,2537.915514665353,0.0,0.0
394,265.127343158541,2537.915514665353,0.0,0.0
395,265.127343158541,2537.915514665353,0.0,0.0
396,265.127343158541,2537.915514665353,0.0,0.0
397,265.127343158541,2537.915514665353,0.0,0.0
398,265.127343158541,2537.915514665353,2508.4680888564485,0.0
399,265.127343158541,2537.915514665353,2508.4680888564485,0.0
400,265.127343158541,2537.915514665353,2508.4680888564485,0.0
401,265.127343158541,2537.915514665353,2508.4680888564485,0.0
402,265.127343158541,2537.915514665353,2508.4680888564485,0.0
403,265.127343158541,2537.915514665353,2508.4680888564485,0.0
404,265.127343158541,2537.915514665353,2508.4680888564485,0.0
405,265.127343158541,2537.915514665353,2508.4680888564485,0.0
406,265.127343158541,2537.915514665353,2508.4680888564485,0.0
407,265.127343158541,2537.915514665353,2508.4680888564485,0.0
408,265.127343158541,2537.915514665353,2508.4680888564485,0.0
409,265.127343158541,2537.915514665353,2508.4680888564485,0.0
410,265.127343158541,2537.915514665353,2508.4680888564485,0.0
411,265.127343158541,2537.915514665353,2508.4680888564485,0.0
412,265.127343158541,2537.915514665353,2508.4680888564485,0.0
413,265.127343158541,2537.915514665353,2508.4680888564485,0.0
414,265.127343158541,2537.915514665353,2508.4680888564485,0.0
415,265.127343158541,2537.915514665353,2508.4680888564485,0.0
416,265.127343158541,2537.915514665353,2508.4680888564485,0.0
417,265.127343158541,2537.915514665353,2508.4680888564485,0.0
418,265.127343158541,2537.915514665353,2508.4680888564485,0.0
419,265.127343158541,2537.915514665353,2508.4680888564485,0.0
420,265.127343158541,2537.915514665353,2508.4680888564485,0.0
421,265.127343158541,2537.915514665353,2508.4680888564485,0.0
422,265.127343158541,2537.915514665353,2508.4680888564485,0.0
423,265.127343158541,2537.915514665353,2508.4680888564485,0.0
424,265.127343158541,2537.915514665353,2508.4680888564485,0.0
425,265.127343158541,2537.915514665353,2508.4680888564485,0.0
426,265.127343158541,2537.915514665353,2508.4680888564485,0.0
427,265.127343158541,2537.915514665353,2508.4680888564485,0.0
428,265.127343158541,2537.915514665353,2508.4680888564485,0.0
429,265.127343158541,2537.915514665353,2508.4680888564485,0.0
430,265.127343158541,2537.915514665353,2508.4680888564485,0.0
431,265.127343158541,2537.915514665353,2508.4680888564485,0.0
432,265.127343158541,2537.915514665353,2508.4680888564485,0.0
433,265.127343158541,2537.915514665353,2508.4680888564485,0.0
434,265.127343158541,2537.915514665353,2508.4680888564485,0.0
435,265.127343158541,2537.915514665353,2508.4680888564485,0.0
436,265.127343158541,2537.915514665353,2508.4680888564485,0.0
437,265.127343158541,2537.915514665353,2508.4680888564485,0.0
438,265.127343158541,2537.915514665353,2508.4680888564485,0.0
439,265.127343158541,2537.915514665353,2508.4680888564485,0.0
440,265.127343158541,2537.915514665353,2508.4680888564485,0.0
441,265.127343158541,2537.915514665353,2508.4680888564485,0.0
442,265.127343158541,2537.915514665353,2508.4680888564485,0.0
443,265.127343158541,2537.915514665353,2508.4680888564485,0.0
444,265.127343158541,2537.915514665353,2508.4680888564485,0.0
445,265.127343158541,2537.915514665353,2508.4680888564485,0.0
446,265.127343158541,2537.915514665353,2508.4680888564485,0.0
447,265.127343158541,2537.915514665353,2508.4680888564485,0.0
448,265.127343158541,2537.915514665353,2508.4680888564485,0.0
449,265.127343158541,2537.915514665353,2508.4680888564485,0.0
450,265.127343158541,2537.915514665353,2508.4680888564485,0.0
451,265.127343158541,2537.915514665353,2508.4680888564485,0.0
452,265.127343158541,2537.915514665353,2508.4680888564485,0.0
453,265.127343158541,2537.915514665353,2508.4680888564485,0.0
454,265.127343158541,2537.915514665353,2508.4680888564485,0.0
455,265.127343158541,2537.915514665353,2508.4680888564485,0.0
456,265.127343158541,2537.915514665353,2508.4680888564485,0.0
457,265.127343158541,2537.915514665353,2508.4680888564485,0.0
458,265.127343158541,2537.915514665353,2508.4680888564485,0.0
459,265.127343158541,2537.915514665353,2508.4680888564485,0.0
460,265.127343158541,2537.915514665353,2508.4680888564485,0.0
461,265.127343158541,2537.915514665353,2508.4680888564485,0.0
462,265.127343158541,2537.915514665353,2508.4680888564485,0.0
463,265.127343158541,2537.915514665353,2508.4680888564485,0.0
464,265.127343158541,2537.915514665353,2508.4680888564485,0.0
465,265.127343158541,2537.915514665353,2508.4680888564485,0.0
466,265.127343158541,2537.915514665353,2508.4680888564485,0.0
467,265.127343158541,2537.915514665353,2508.4680888564485,0.0
468,265.127343158541,2537.915514665353,2508.4680888564485,0.0
469,265.127343158541,2537.915514665353,2508.4680888564485,0.0
470,265.127343158541,2537.915514665353,2508.4680888564485,0.0
471,265.127343158541,2537.915514665353,2508.4680888564485,0.0
472,265.127343158541,2537.915514665353,2508.4680888564485,0.0
473,265.127343158541,2537.915514665353,2508.4680888564485,0.0
474,265.127343158541,2537.915514665353,2508.4680888564485,0.0
475,265.127343158541,2537.915514665353,2508.4680888564485,0.0
476,265.127343158541,2537.915514665353,2508.4680888564485,0.0
477,265.127343158541,2537.915514665353,2508.4680888564485,0.0
478,265.127343158541,2537.915514665353,2508.4680888564485,0.0
479,265.127343158541,2537.915514665353,2508.4680888564485,0.0
480,265.127343158541,2537.915514665353,2508.4680888564485,0.0
481,265.127343158541,2537.915514665353,2508.4680888564485,0.0
482,265.127343158541,2537.915514665353,2508.4680888564485,0.0
483,265.127343158541,2537.915514665353,2508.4680888564485,0.0
484,265.127343158541,2537.915514665353,2508.4680888564485,0.0
485,265.127343158541,2537.915514665353,2508.4680888564485,0.0
486,265.127343158541,2537.915514665353,2508.4680888564485,0.0
487,265.127343158541,2537.915514665353,2508.4680888564485,0.0
488,265.127343158541,2537.915514665353,2508.4680888564485,0.0
489,265.127343158541,2537.915514665353,2508.4680888564485,0.0
490,265.127343158541,2537.915514665353,2508.4680888564485,0.0
491,265.127343158541,2537.915514665353,2508.4680888564485,0.0
492,265.127343158541,2537.915514665353,2508.4680888564485,0.0
493,265.127343158541,2537.915514665353,2508.4680888564485,0.0
494,265.127343158541,2537.915514665353,2508.4680888564485,0.0
495,265.127343158541,2537.915514665353,2508.4680888564485,0.0
496,265.127343158541,2537.915514665353,2508.4680888564485,0.0
497,265.127343158541,2537.915514665353,2508.4680888564485,0.0
498,265.127343158541,2537.915514665353,2508.4680888564485,0.0
499,265.127343158541,2537.915514665353,2508.4680888564485,0.0
500,265.127343158541,2537.915514665353,2508.4680888564485,0.0
501,265.127343158541,2537.915514665353,2508.4680888564485,0.0
502,265.127343158541,2537.915514665353,2508.4680888564485,0.0
503,265.127343158541,2537.915514665353,2508.4680888564485,0.0
504,265.127343158541,2537.915514665353,2508.4680888564485,0.0
505,265.127343158541,2537.915514665353,2508.4680888564485,0.0
506,265.127343158541,2537.915514665353,2508.4680888564485,0.0
507,265.127343158541,2537.915514665353,2508.4680888564485,0.0
508,265.127343158541,2537.915514665353,2508.4680888564485,0.0
509,265.127343158541,2537.915514665353,2508.4680888564485,0.0
510,265.127343158541,2537.915514665353,2508.4680888564485,0.0
511,265.127343158541,2537.915514665353,2508.4680888564485,0.0
512,265.127343158541,2537.915514665353,2508.4680888564485,0.0
513,265.127343158541,2537.915514665353,2508.4680888564485,0.0
514,265.127343158541,2537.915514665353,2508.4680888564485,0.0
515,265.127343158541,2537.915514665353,2508.4680888564485,0.0
516,265.127343158541,2537.915514665353,2508.4680888564485,0.0
517,265.127343158541,2537.915514665353,2508.4680888564485,0.0
518,265.127343158541,2537.915514665353,2508.4680888564485,0.0
519,265.127343158541,2537.915514665353,2508.4680888564485,0.0
520,265.127343158541,2537.915514665353,2508.4680888564485,0.0
521,265.127343158541,2537.915514665353,2508.4680888564485,0.0
522,265.127343158541,2537.915514665353,2508.4680888564485,0.0
523,265.127343158541,2537.915514665353,2508.4680888564485,0.0
524,265.127343158541,2537.915514665353,2508.4680888564485,0.0
525,265.127343158541,2537.915514665353,2508.4680888564485,0.0
526,265.127343158541,2537.915514665353,2508.4680888564485,0.0
527,265.127343158541,2537.915514665353,2508.4680888564485,0.0
528,265.127343158541,2537.915514665353,2508.4680888564485,0.0
529,265.127343158541,2537.915514665353,2508.4680888564485,0.0
530,265.127343158541,2537.915514665353,2508.4680888564485,0.0
531,265.127343158541,2537.915514665353,2508.4680888564485,0.0
532,265.127343158541,2537.915514665353,2508.4680888564485,0.0
533,265.127343158541,2537.915514665353,2508.4680888564485,0.0
534,265.127343158541,2537.915514665353,2508.4680888564485,0.0
535,265.127343158541,2537.915514665353,2508.4680888564485,0.0
536,265.127343158541,2537.915514665353,2508.4680888564485,0.0
537,265.127343158541,2537.915514665353,2508.4680888564485,0.0
538,265.127343158541,0.0,2508.4680888564485,0.0
539,265.127343158541,0.0,2508.4680888564485,0.0
540,265.127343158541,0.0,2508.4680888564485,0.0
541,265.127343158541,0.0,2508.4680888564485,0.0
542,265.127343158541,0.0,2508.4680888564485,0.0
543,265.127343158541,0.0,2508.4680888564485,0.0
544,265.127343158541,0.0,2508.4680888564485,0.0
545,265.127343158541,0.0,2508.4680888564485,0.0
546,265.127343158541,0.0,2508.4680888564485,0.0
547,265.127343158541,0.0,2508.4680888564485,0.0
548,265.127343158541,0.0,2508.4680888564485,0.0
549,265.127343158541,0.0,2508.4680888564485,0.0
550,265.127343158541,0.0,2508.4680888564485,0.0
551,265.127343158541,0.0,2508.4680888564485,0.0
552,265.127343158541,0.0,2508.4680888564485,0.0
